"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"264","@mollychristy no. I nursed for 4 months before I started losing milk because of no appetite.",FALSE,502,"mollychristy",2017-03-07 03:21:49,FALSE,"838952082589814787","838952801677918208","32191609","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",5,FALSE,FALSE,NA,NA
"265","@alannadavanzo again, read the article. Where I specifically say that. Thanks.",FALSE,926,"lannadavan",2017-03-07 01:45:17,FALSE,"838926705288957952","838928509447741440","47141657","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",12,FALSE,FALSE,NA,NA
"266","@alannadavanzo I did. In the article. You should read it.",FALSE,736,"lannadavan",2017-03-07 01:44:35,FALSE,"838926960629800960","838928332024496128","47141657","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",8,FALSE,FALSE,NA,NA
"267","@MattMcGorry MATT WHERE ARE YOU DID YOU EAT IT",FALSE,2254,"MattMcGorry",2017-03-07 01:05:56,FALSE,"838912809979142144","838918604355596288","409055353","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",186,FALSE,FALSE,NA,NA
"268","@nicshields @MattMcGorry YES I ALSO HALLUCINATED AND LAUGHED HYSTERICALLY AND PUKED EVERYWHERE",FALSE,1682,"nicshields",2017-03-07 00:48:46,FALSE,"838914015677992960","838914283194859520","24886127","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",129,FALSE,FALSE,NA,NA
"269","@MattMcGorry DO NOT I REPEAT DO NOT EAT THE RAW NUT IN THE STEM THING. IT IS LIKE RUBBING POISON IVY IN YOUR MOUTH",FALSE,2774,"MattMcGorry",2017-03-07 00:46:51,FALSE,"838912809979142144","838913804175994880","409055353","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",250,FALSE,FALSE,NA,NA
"270","Scary Stories To Tell In Broad Daylight 2017 https://t.co/uIw5B41yq9",FALSE,65734,NA,2017-03-03 13:35:53,FALSE,NA,"837657784002854912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",21662,FALSE,FALSE,NA,NA
"271","Thanks! I'm the lamp! https://t.co/3X8X5zPKi4",FALSE,54696,NA,2017-03-03 03:47:49,FALSE,NA,"837509792134373376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",5246,FALSE,FALSE,NA,NA
"272","Headed to Beauty and the Beast! @laurapolko @allanface @monicarosestyle <U+2764> https://t.co/2enbU0THIn",FALSE,3189,NA,2017-03-03 02:36:45,FALSE,NA,"837491906925965312",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","chrissyteigen",90,FALSE,FALSE,NA,NA
"273","I'll bet you 1,000 your mom yells at the Genius Bar https://t.co/jq34OAr0Jo",FALSE,47706,NA,2017-03-03 00:46:07,FALSE,NA,"837464068445261824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",6764,FALSE,FALSE,NA,NA
"274","Well we've been together for 11 so what was the monetary wager there? https://t.co/qdjpm7fxG5",FALSE,155382,NA,2017-03-03 00:42:36,FALSE,NA,"837463182973132801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",33166,FALSE,FALSE,NA,NA
"275","@time @TGi24 you never acknowledge this. It's quite hysterical. https://t.co/9EZ2sNWgQn",FALSE,1124,"TGi247",2017-03-03 00:38:28,FALSE,"837433758366117888","837462142089506817","1601764992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",94,FALSE,FALSE,NA,NA
"276","@TGi24 @TIME never seen so much bitching on a timeline.",FALSE,610,"TGi247",2017-03-03 00:37:10,FALSE,"837433758366117888","837461814283665410","1601764992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",37,FALSE,FALSE,NA,NA
"277","Hells yeah https://t.co/9icDtylWTc",FALSE,10008,NA,2017-03-02 20:54:12,FALSE,NA,"837405701429325824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",215,FALSE,FALSE,NA,NA
"278","@iJesseWilliams @JordanPeele YES.",FALSE,424,"iJesseWilliams",2017-03-02 19:59:19,FALSE,"837074427967758337","837391889280069633","30602016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",24,FALSE,FALSE,NA,NA
"279","<U+2764><U+2764><U+2764> https://t.co/EHV0U6MMD3",FALSE,12788,NA,2017-03-02 03:35:57,FALSE,NA,"837144417404231680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",415,FALSE,FALSE,NA,NA
"280","Thanks https://t.co/YMWo0eDNkI",FALSE,5816,NA,2017-03-02 01:18:17,FALSE,NA,"837109775909335040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",422,FALSE,FALSE,NA,NA
"281","@SleazyyB watch your fucking mouth, hobbit",FALSE,2513,"SleazyyB",2017-03-01 23:29:48,FALSE,"837081939572064256","837082474731614208","626442097","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",332,FALSE,FALSE,NA,NA
"282","w h a t https://t.co/fmXugwdbPZ",FALSE,51256,NA,2017-03-01 23:17:58,FALSE,NA,"837079494494048256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",13934,FALSE,FALSE,NA,NA
"283","@ValentinaK_edu @Pepperthai2 raw <U+2764>",FALSE,71,"ValentinaK_edu",2017-03-01 23:13:42,FALSE,"837076770792824832","837078419724632064","790133162","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",4,FALSE,FALSE,NA,NA
"284","@mattdpearce @whyofcorso why is he near sobbing in this photo",FALSE,393,"mattdpearce",2017-03-01 22:20:07,FALSE,"837049524505870336","837064934831751171","69004966","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",18,FALSE,FALSE,NA,NA
"285","@thejanicexxx @BRANDONWARDELL that's why the end of a facial is always them spraying shit into the air that lands on your face",FALSE,192,"thejanicexxx",2017-03-01 22:16:02,FALSE,"837063619682566144","837063908628148224","2147483665","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",5,FALSE,FALSE,NA,NA
"286","@thejanicexxx @BRANDONWARDELL it's def moisturizer first jesus f c",FALSE,180,"thejanicexxx",2017-03-01 22:09:40,FALSE,"837043559605776384","837062304994738176","2147483665","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",6,FALSE,FALSE,NA,NA
"287","Mr peepers! https://t.co/DTblsmgmzp",FALSE,22389,NA,2017-03-01 19:08:44,FALSE,NA,"837016773685751808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",1453,FALSE,FALSE,NA,NA
"288","@MissAngelaDavis fuuuuuuuuck!",FALSE,258,"MissAngelaDavis",2017-03-01 00:38:34,FALSE,"835267052545933312","836737391947735040","164536190","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",6,FALSE,FALSE,NA,NA
"289","@jencybarnes @Nunta_ lol!! You guys are awesome",FALSE,344,"jencybarnes",2017-02-27 20:03:11,FALSE,"836304716938244097","836305698602438656","31949999","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",5,FALSE,FALSE,NA,NA
"290","https://t.co/ojIFG3dxG8",FALSE,66865,NA,2017-02-27 19:35:51,FALSE,NA,"836298822070345728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",15939,FALSE,FALSE,NA,NA
"291","@Nunta_ @johnlegend HAPPY BIRTHDAY",FALSE,443,"Nunta_",2017-02-27 19:30:17,FALSE,"836296919815176198","836297422280118273","1309028378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",11,FALSE,FALSE,NA,NA
"292","https://t.co/nbqRh7OKOn",FALSE,27438,NA,2017-02-27 19:15:08,FALSE,NA,"836293609339047936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",4347,FALSE,FALSE,NA,NA
"293","just woke up what happened",FALSE,95608,NA,2017-02-27 13:43:20,FALSE,NA,"836210107968999424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",15081,FALSE,FALSE,NA,NA
"294","Oscars! https://t.co/k9nG35vl92",FALSE,2961,NA,2017-02-27 01:24:19,FALSE,NA,"836024130524823552",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","chrissyteigen",241,FALSE,FALSE,NA,NA
"295","finally!!! https://t.co/G8P1iZN9j3",FALSE,56693,NA,2017-02-27 00:51:31,FALSE,NA,"836015874490294272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",6337,FALSE,FALSE,NA,NA
"296","Hi # https://t.co/XHVlf3Ok42",FALSE,221449,NA,2017-02-27 00:39:28,FALSE,NA,"836012842281132033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",32981,FALSE,FALSE,NA,NA
"297","@RubyRose I don't know how to do literally anything else i am hopeless",FALSE,3423,"RubyRose",2017-02-26 21:05:12,FALSE,"835958319126716416","835958918471802880","23741531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",246,FALSE,FALSE,NA,NA
"298","https://t.co/SUAa6lePZi",FALSE,30760,NA,2017-02-26 21:03:01,FALSE,NA,"835958372360867840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",3295,FALSE,FALSE,NA,NA
"299","@SophiaNugget @ZuriHall I died",FALSE,167,"SophiaNugget",2017-02-26 20:36:00,FALSE,"835950536641949696","835951572672602112","1724297090","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",7,FALSE,FALSE,NA,NA
"300","it fell off https://t.co/KZc0vtCiTZ",FALSE,23681,NA,2017-02-26 20:35:04,FALSE,NA,"835951335593795584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",2797,FALSE,FALSE,NA,NA
"301","<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tfYowg0M3J",FALSE,8419,NA,2017-02-26 20:33:40,FALSE,NA,"835950986174705664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",730,FALSE,FALSE,NA,NA
"302","https://t.co/MM1R9hEXql",FALSE,9910,NA,2017-02-26 20:31:56,FALSE,NA,"835950548335517696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",869,FALSE,FALSE,NA,NA
"303","Follow JenAtkinHair on snap to see our Oscar prep for https://t.co/etbnxuu0qL! And me. I am ChrissyTeigen <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",FALSE,841,NA,2017-02-26 20:12:04,FALSE,NA,"835945548045701120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",41,FALSE,FALSE,NA,NA
"304","I love misusing the word ""polarizing"" around John. He cannot not correct me and I just keep at it",FALSE,32891,NA,2017-02-26 06:55:13,FALSE,NA,"835745012495208449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",1458,FALSE,FALSE,NA,NA
"305","@Megastarrr3 @Thesueshi touch ups later on! Lots of hair and makeup people have multiple people to do",FALSE,266,"Megastarrr3",2017-02-26 06:52:27,FALSE,"835743995942723584","835744317905907712","141614470","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",9,FALSE,FALSE,NA,NA
"306","@TickledMovie @HBO I honestly cannot wait this long",FALSE,383,"TickledMovie",2017-02-26 06:49:27,FALSE,"835743225474211840","835743561970659330","2499853201","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",20,FALSE,FALSE,NA,NA
"307","@Thesueshi John holds my phone because it never fits in my clutch and the night is long but so is the day. I start hair and makeup at 8:30am",FALSE,613,"Thesueshi",2017-02-26 06:48:41,FALSE,"835734586202157056","835743368730718208","122152133","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",26,FALSE,FALSE,NA,NA
"308","@Thesueshi @Dave_1307 not many people allowed inside, honestly. Uber famous get extra credentials for teams to be backstage in greenrooms",FALSE,234,"Thesueshi",2017-02-26 06:47:45,FALSE,"835733341404004352","835743134025818112","122152133","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",8,FALSE,FALSE,NA,NA
"309","@AntBejarano @montsebernalg NOOOOO",FALSE,159,"AntBejarano",2017-02-26 06:09:21,FALSE,"835733353240244224","835733470869508096","596311249","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",4,FALSE,FALSE,NA,NA
"310","@montsebernalg MY NIGHT HAS BEEN MADE",FALSE,217,"montsebernalg",2017-02-26 06:06:07,FALSE,"835732327296794625","835732656809660416","119609691","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",6,FALSE,FALSE,NA,NA
"311","It's rehearsals and it's for the camera people to, you know, rehearse https://t.co/MruY43acZg",FALSE,8015,NA,2017-02-26 06:05:05,FALSE,NA,"835732396020412416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",387,FALSE,FALSE,NA,NA
"312","I URGE YOU TO WATCH THE TRAILER ON MY LAST TWEET TICKLING IS A DANGEROUS GAME YALL I TOLD U",FALSE,5897,NA,2017-02-26 06:02:54,FALSE,NA,"835731849305440256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",367,FALSE,FALSE,NA,NA
"313","WHAT IN THE https://t.co/8QgVa5Ug1V",FALSE,4757,NA,2017-02-26 06:01:42,FALSE,NA,"835731548338962432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",1302,FALSE,FALSE,NA,NA
"314","Does Alicia Vikander have a Twitter because I will def give her a back rub tomorrow https://t.co/qD5Mxs4acy",FALSE,28920,NA,2017-02-26 05:51:15,FALSE,NA,"835728915050053633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",2647,FALSE,FALSE,NA,NA
"315","@FMousley YESSSSS <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>",FALSE,506,"FMousley",2017-02-25 22:45:24,FALSE,"835577694918160384","835621749299396609","43496704","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",9,FALSE,FALSE,NA,NA
"316","... https://t.co/vRrq1crCdi",FALSE,58163,NA,2017-02-25 19:24:50,FALSE,NA,"835571273451216896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",6570,FALSE,FALSE,NA,NA
"317","Best dm of my life @yashar https://t.co/Kqn21nEXfX",FALSE,98679,NA,2017-02-25 03:57:18,FALSE,NA,"835337851789139969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",12939,FALSE,FALSE,NA,NA
"318","@johnlegend mmhmm",FALSE,11227,"johnlegend",2017-02-25 03:55:56,FALSE,"835333225652215809","835337507264847872","18228898","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",1835,FALSE,FALSE,NA,NA
"319","@rachheery @BestoftheMail yessss",FALSE,161,"rachheery",2017-02-23 19:55:07,FALSE,"834853980098396160","834854119928107009","65998037","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",3,FALSE,FALSE,NA,NA
"320","Someone please make an account for daily mail comments. https://t.co/MDkodabiUS",FALSE,11696,NA,2017-02-23 19:54:01,FALSE,NA,"834853844353839104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",982,FALSE,FALSE,NA,NA
"321","@kumailn because what's next?? Being a fax machine??",FALSE,936,"kumailn",2017-02-23 19:38:53,FALSE,"834811055456923648","834850032667021313","28406270","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",34,FALSE,FALSE,NA,NA
"322","@ashleyeo @sugarfina @tacobell you need to have the sea salt caramels from sugarfina!",FALSE,147,"ashleyeo",2017-02-23 19:06:29,FALSE,"834840659425107970","834841879938101249","33057901","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",3,FALSE,FALSE,NA,NA
"323","@JamesHarness @cthagod lolllll",FALSE,167,"JamesHarness",2017-02-23 18:53:17,FALSE,"834837855071502337","834838559039197184","24278851","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",10,FALSE,FALSE,NA,NA
"324","why am i a bear https://t.co/gkV6IA3qNF",FALSE,23200,NA,2017-02-23 03:56:46,FALSE,NA,"834612941391433728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",1914,FALSE,FALSE,NA,NA
"325","@Cosmopolitan @sirjohnofficial @LOrealParisUSA legit was so excited to see sir john lmao , my love",FALSE,218,"Cosmopolitan",2017-02-23 03:53:56,FALSE,"834598180226531328","834612230024880128","23482952","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",13,FALSE,FALSE,NA,NA
"326","@DiandraBarnwell that is why i wanna do it tho",FALSE,263,"DiandraBarnwell",2017-02-23 03:39:51,FALSE,"834605940452294656","834608683749289984","232329442","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",6,FALSE,FALSE,NA,NA
"327","@sassygirl01wow @SoCosmoOnE @Steven_Brown1 @DiandraBarnwell oh wow sassy hashtag girl, indeed~~~~~!!!!!!!!!! 1just saying!!wow",FALSE,183,"sassygirl01wow",2017-02-23 03:39:02,FALSE,"834599230157234178","834608478333186048","2325176176","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",6,FALSE,FALSE,NA,NA
"328","@Cosmopolitan why am i not your fitness contributor",FALSE,1585,"Cosmopolitan",2017-02-23 03:27:28,FALSE,NA,"834605569986080769","23482952","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",122,FALSE,FALSE,NA,NA
"329","my point. my point here is. i am drinking",FALSE,46685,NA,2017-02-23 03:25:36,FALSE,NA,"834605099812954114",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",8375,FALSE,FALSE,NA,NA
"330","were. what if. what. if. it were.",FALSE,15018,NA,2017-02-23 03:24:27,FALSE,NA,"834604809453854721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",2618,FALSE,FALSE,NA,NA
"331","what if. what. if. the fatty shit was healthy and the healthy shit was fatty. makes u think",FALSE,59746,NA,2017-02-23 03:23:51,FALSE,NA,"834604660279238656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",14688,FALSE,FALSE,NA,NA
"332","@JaneErrrr a lot of meat and cheese from an italian market",FALSE,385,"JaneErrrr",2017-02-23 03:22:21,FALSE,"834603145997205508","834604280019509248","140128112","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",8,FALSE,FALSE,NA,NA
"333","@Lola_Here cacio e pepe!",FALSE,146,"Lola_Here",2017-02-23 03:21:44,FALSE,"834603155832832002","834604126893772800","631707974","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",1,FALSE,FALSE,NA,NA
"334","watching him get roasted? what a scandal. https://t.co/2HwRZlfF94",FALSE,23105,NA,2017-02-23 03:05:56,FALSE,NA,"834600151188594688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",1528,FALSE,FALSE,NA,NA
"335","i keep going to the fridge for groceries i bought in my dream",FALSE,48402,NA,2017-02-23 03:02:47,FALSE,NA,"834599358607691776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",9447,FALSE,FALSE,NA,NA
"336","The mozzarella juice <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/6BxWFhgT2C",FALSE,5379,NA,2017-02-23 00:22:55,FALSE,NA,"834559127351201792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",611,FALSE,FALSE,NA,NA
"337","the women in toothpaste commercials are scary obsessed with pleasing men with teeth whiteness",FALSE,48864,NA,2017-02-22 18:14:01,FALSE,NA,"834466288328011776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",6569,FALSE,FALSE,NA,NA
"338","@cherryyyybomb this is so sweet &lt;3 &lt;3 shank youuuuu",FALSE,310,"cherryyyybomb",2017-02-22 18:12:44,FALSE,"834465570007371777","834465965630894080","151236390","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",4,FALSE,FALSE,NA,NA
"339","i'm so mad i didn't go to dr curves before you all saw i have no ass. one of my greatest life regrets",FALSE,24593,NA,2017-02-22 18:07:41,FALSE,NA,"834464696849698816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",2629,FALSE,FALSE,NA,NA
"340","damn clickbait mean as shit https://t.co/60mbxyX6QT",FALSE,33840,NA,2017-02-22 05:03:13,FALSE,NA,"834267275586793473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",3557,FALSE,FALSE,NA,NA
"341","GOD i love @erikajayne what a normal sane sparkly catsuit wearing human how is this possible",FALSE,11963,NA,2017-02-22 04:53:18,FALSE,NA,"834264781741633536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",1466,FALSE,FALSE,NA,NA
"342","Body shutting down. Nice knowing you all. Donate my organs if they're useable",FALSE,38465,NA,2017-02-22 04:01:33,FALSE,NA,"834251757362360320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",7038,FALSE,FALSE,NA,NA
"343","John when you tell him he looks like Arthur https://t.co/0NW3NDtAb1",FALSE,699821,NA,2017-02-21 20:50:09,FALSE,NA,"834143194619138048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",226624,FALSE,FALSE,NA,NA
"344","Yep https://t.co/r3iL4fFWRk",FALSE,337329,NA,2017-02-19 19:19:33,FALSE,NA,"833395618768945153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",130821,FALSE,FALSE,NA,NA
"345","Here comes a question I will surely regret: BEST GUMBO IN NEW ORLEANS??????",FALSE,12379,NA,2017-02-19 15:53:23,FALSE,NA,"833343733303218176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",462,FALSE,FALSE,NA,NA
"346","Having the best time with @directvnow and @SI_Swimsuit!! And with DTV NOW you can catch all of the behind the scene… https://t.co/O95Scez3JU",FALSE,6132,NA,2017-02-18 22:02:27,TRUE,NA,"833074224243814401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissyteigen",623,FALSE,FALSE,NA,NA
"347","@BRANDONWARDELL Brandon what did they literally JUST say",FALSE,3219,"BRANDONWARDELL",2017-02-18 15:52:57,FALSE,"832741434600017920","832981236666732545","58323389","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",191,FALSE,FALSE,NA,NA
"348","@KennytheFreeMan just make out with everyone possible til 30",FALSE,893,"KennytheFreeMan",2017-02-14 00:09:09,FALSE,"831291673992953857","831294169956052992","91183958","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",154,FALSE,FALSE,NA,NA
"349","@myrandapls <U+2764><U+2764>",FALSE,92,"myrandapls",2017-02-14 00:08:34,FALSE,"831291756909965312","831294025042792448","2583492769","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",3,FALSE,FALSE,NA,NA
"350","@DDirecto oh please I feel like I see you more than my extended family",FALSE,344,"DDirecto",2017-02-14 00:07:19,FALSE,"831292769263972352","831293709148753920","29290083","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",11,FALSE,FALSE,NA,NA
"351","@_MILLER_Lite @partyundies lol",FALSE,83,"_MILLER_Lite",2017-02-13 23:53:56,FALSE,"831289203950497792","831290339461718016","319896706","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",4,FALSE,FALSE,NA,NA
"352","@Ladyofthetimes maybe don't comment on people's looks, darling. Thanks for the follow! <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,234,"Ladyofthetimes",2017-02-13 23:41:48,FALSE,"824444116054466564","831287286436241408","3108202174","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",10,FALSE,FALSE,NA,NA
"353","@KimKardashian @erynwithnoi NOBODY gifts better than this entire family, I swear. @krisjenner goes HAM",FALSE,1785,"erynwithnoi",2017-02-13 23:23:54,FALSE,"831281013385023488","831282784173842432","382413186","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissyteigen",126,FALSE,FALSE,NA,NA
