"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"44","Tune in live at 9:45am ET for my weekly press conference <U+2B07> https://t.co/RrNzrxPmYU",FALSE,188,NA,2017-04-06 13:01:53,FALSE,NA,"849970414835175425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",32,FALSE,FALSE,NA,NA
"45","GREAT NEWS <U+2192> This bipartisan legislation just passed the House by a vote of 400 to 16. https://t.co/BLHsLc0LvZ",FALSE,773,NA,2017-04-05 21:35:43,FALSE,NA,"849737338662027269",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",198,FALSE,FALSE,NA,NA
"46","Now headed to @WhiteHouse <U+2192> Repeal of Obama-era rule that left working families w/ fewer protections &amp; less control… https://t.co/3gaesz5Je0",FALSE,681,NA,2017-04-05 19:16:00,TRUE,NA,"849702178268880897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",156,FALSE,FALSE,NA,NA
"47","Brandon is such a special young man and his work to raise awareness for muscular dystrophy is an inspiration. https://t.co/IgSn1RORQb",FALSE,658,NA,2017-04-05 18:23:36,FALSE,NA,"849688991125340160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",108,FALSE,FALSE,NA,NA
"48","We want to create a 21st century infrastructure system that's a good foundation for solid economic growth. https://t.co/8aJPYdoeWm",FALSE,627,NA,2017-04-05 17:14:27,FALSE,NA,"849671587603206144",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","SpeakerRyan",102,FALSE,FALSE,NA,NA
"49","We need to stand up to Russia and help our allies stand up to Russia. https://t.co/3jZrgecHkJ",FALSE,566,NA,2017-04-05 17:04:44,FALSE,NA,"849669141472583680",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","SpeakerRyan",98,FALSE,FALSE,NA,NA
"50","There is no justification for the events that occurred in Syria. https://t.co/hkKt97TQWB",FALSE,721,NA,2017-04-05 16:55:32,FALSE,NA,"849666827340795904",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","SpeakerRyan",129,FALSE,FALSE,NA,NA
"51","I'll be participating is a Q&amp;A with @wispolitics at 12:30pm ET. Watch live <U+2B07><U+FE0F> https://t.co/RrNzrxPmYU",FALSE,172,NA,2017-04-05 16:17:44,FALSE,NA,"849657316714721281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",37,FALSE,FALSE,NA,NA
"52","The Obama administration’s last regulatory onslaught may have been its most extreme. We are reversing it.… https://t.co/wDkhxBcVND",FALSE,1169,NA,2017-04-05 14:06:41,TRUE,NA,"849624334331138050",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","SpeakerRyan",271,FALSE,FALSE,NA,NA
"53","We're overturning an Obama-era regulation that tried to force states to give Title X funding to abortion providers… https://t.co/4TFkQ3CVgZ",FALSE,1995,NA,2017-04-04 21:09:09,TRUE,NA,"849368264249626624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",401,FALSE,FALSE,NA,NA
"54","The strategic US-Egypt partnership is essential to securing regional stability and defeating terrorism.… https://t.co/r2yy0aXy9Y",FALSE,625,NA,2017-04-04 19:15:10,TRUE,NA,"849339578322481152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",232,FALSE,FALSE,NA,NA
"55","No words can capture the depth of this horror. We join the Trump administration in condemning this barbaric attack… https://t.co/KqU3nZkmsc",FALSE,884,NA,2017-04-04 18:20:01,TRUE,NA,"849325701631225857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",237,FALSE,FALSE,NA,NA
"56","Another insurer is leaving #Obamacare. Now more than ever, you deserve a system that offers more choice, more compe… https://t.co/ddicbInfoS",FALSE,833,NA,2017-04-04 17:50:52,TRUE,NA,"849318364266864640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",267,FALSE,FALSE,NA,NA
"57","Congress is returning power from unelected bureaucrats in Washington to the states &amp; people that we represent. https://t.co/rO9GU95wfz",FALSE,755,NA,2017-04-04 16:07:32,FALSE,NA,"849292359451934721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",150,FALSE,FALSE,NA,NA
"58","After years of talk about cutting red tape, it is now actually happening. We are protecting jobs and saving taxpaye… https://t.co/yL2XkncpvQ",FALSE,1459,NA,2017-04-04 13:57:24,TRUE,NA,"849259612133916674",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","SpeakerRyan",234,FALSE,FALSE,NA,NA
"59","Starting at 10am ET: @HouseGOP News Conference to talk about specific steps we're taking to grow America's economy<U+2192> https://t.co/RrNzrxPmYU",FALSE,345,NA,2017-04-04 13:46:49,FALSE,NA,"849256947551539200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeakerRyan",68,FALSE,FALSE,NA,NA
"60","The Obama administration's policy of strategic patience towards North Korea was a total failure. https://t.co/4GY37vU4Dk",FALSE,1307,NA,2017-04-04 01:12:53,FALSE,NA,"849067212812021761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",281,FALSE,FALSE,NA,NA
"61","Following @POTUS's leadership, we are taking the necessary, concrete actions to hold North Korea accountable. https://t.co/4GY37vU4Dk",FALSE,1222,NA,2017-04-03 20:31:55,FALSE,NA,"848996506308943872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",206,FALSE,FALSE,NA,NA
"62","In a couple of hours, I'll address 18,000 pro-Israel activists from across the country at #AIPAC2017.… https://t.co/2j9xZHKGnp",FALSE,730,NA,2017-03-27 19:06:59,TRUE,NA,"846438419207196672",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",163,FALSE,FALSE,NA,NA
"63","Another regulatory power grab from the Obama Administration is getting rolled back. This one reverses a harmful U.S… https://t.co/r0XW6op5Mc",FALSE,1335,NA,2017-03-27 16:50:38,TRUE,NA,"846404105484546048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",471,FALSE,FALSE,NA,NA
"64","A strong relationship with #Israel is vital to our national security and a cornerstone of American leadership. <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1>… https://t.co/VMBGmxI354",FALSE,1591,NA,2017-03-27 14:38:24,TRUE,NA,"846370827788541952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",326,FALSE,FALSE,NA,NA
