year,sex,educ,attend,reltrad,income,race,partyid,abany,abnomore,abrape,abdefect,homosex,owngun,gunlaw
1974,1,4,4,4,3,1,1,NA,2,2,2,1,2,1
1974,2,9,5,1,6,1,1,NA,2,1,2,1,2,1
1974,2,10,2,4,2,1,3,NA,1,1,1,1,2,1
1974,2,14,3,4,3,1,1,NA,2,1,1,3,2,1
1974,1,11,8,1,5,1,1,NA,2,1,1,1,2,2
1974,1,7,1,7,3,1,6,NA,2,1,1,1,1,1
1974,1,3,7,4,NA,1,0,NA,1,1,1,1,2,2
1974,2,10,8,4,5,1,0,NA,2,2,2,1,2,1
1974,2,12,5,4,8,1,1,NA,1,1,1,3,1,1
1974,1,16,3,2,9,1,2,NA,1,1,1,3,2,1
1974,1,10,0,2,9,1,0,NA,2,1,1,2,1,1
1974,1,15,0,NA,12,1,3,NA,1,1,1,1,2,2
1974,2,14,2,2,9,1,5,NA,1,1,1,NA,1,1
1974,2,12,2,1,5,1,1,NA,2,1,1,1,2,1
1974,1,14,7,1,8,1,2,NA,1,1,1,4,2,1
1974,1,14,3,4,2,2,7,NA,2,1,1,3,2,1
1974,1,12,1,4,9,1,3,NA,2,2,1,1,2,2
1974,2,12,5,1,4,1,7,NA,2,2,2,NA,2,2
1974,2,16,3,3,10,2,2,NA,1,1,1,4,2,1
1974,1,20,0,7,10,1,4,NA,1,1,1,2,1,1
1974,1,16,7,2,12,1,5,NA,2,1,1,4,2,1
1974,1,18,2,NA,12,1,3,NA,1,1,1,1,2,1
1974,2,12,3,2,11,1,0,NA,1,1,1,1,2,1
1974,2,12,7,4,4,1,3,NA,1,1,1,1,1,1
1974,1,12,0,2,10,1,2,NA,1,1,1,2,2,1
1974,1,20,0,7,12,1,1,NA,1,1,1,2,2,1
1974,2,12,2,2,10,1,1,NA,1,1,1,3,2,1
1974,2,17,2,5,11,1,1,NA,1,1,1,5,2,1
1974,2,12,6,4,NA,1,7,NA,2,1,1,1,2,1
1974,1,11,3,6,10,1,3,NA,NA,1,1,1,2,1
1974,1,12,2,4,9,1,0,NA,2,1,1,1,2,1
1974,2,12,5,NA,9,1,6,NA,1,1,1,5,2,1
1974,2,8,4,4,8,1,1,NA,2,1,1,1,2,1
1974,2,12,3,4,3,1,1,NA,1,1,1,4,2,1
1974,1,12,7,1,11,1,0,NA,2,1,2,1,2,1
1974,1,16,0,7,11,1,4,NA,2,1,1,3,2,1
1974,1,9,1,NA,6,1,3,NA,2,1,1,1,2,1
1974,2,11,2,1,9,1,1,NA,2,1,1,1,2,1
1974,2,15,2,1,8,1,4,NA,2,2,2,1,1,1
1974,1,11,2,4,5,2,0,NA,2,1,1,4,2,2
1974,1,13,0,3,10,2,1,NA,1,2,1,4,1,2
1974,2,8,7,4,2,2,6,NA,2,2,2,3,2,1
1974,2,16,0,3,3,2,0,NA,1,1,1,1,1,1
1974,2,13,8,3,6,2,2,NA,2,1,1,NA,2,2
1974,1,10,1,7,6,1,3,NA,2,NA,1,1,1,2
1974,1,12,3,1,NA,1,1,NA,2,1,1,1,2,2
1974,2,10,6,4,9,1,0,NA,2,1,2,1,2,1
1974,2,12,3,4,9,1,3,NA,1,1,1,5,1,1
1974,2,7,1,4,9,1,5,NA,1,1,1,4,1,1
1974,1,8,0,NA,6,1,3,NA,1,1,1,4,2,2
1974,1,9,5,2,9,1,3,NA,1,1,1,4,2,2
1974,2,12,1,1,2,1,2,NA,1,1,1,1,2,1
1974,2,12,2,2,10,1,5,NA,1,1,1,1,2,2
1974,2,12,0,7,3,1,2,NA,1,1,1,4,2,1
1974,1,16,1,6,8,1,5,NA,1,1,1,4,2,1
1974,1,19,0,7,12,1,1,NA,1,1,1,3,1,1
1974,1,18,2,4,12,1,2,NA,1,1,1,3,1,1
1974,2,13,3,2,10,1,6,NA,1,1,1,2,1,1
1974,2,15,3,5,12,1,0,NA,1,1,1,4,2,1
1974,1,11,7,1,9,1,1,NA,2,1,1,4,2,1
1974,1,13,6,1,9,1,2,NA,NA,1,1,1,1,2
1974,1,20,8,4,4,1,0,NA,2,2,2,1,2,1
1974,2,12,7,4,11,1,5,NA,1,1,1,1,2,1
1974,2,13,0,7,10,1,5,NA,1,1,1,1,1,1
1974,1,16,2,2,7,1,2,NA,1,1,1,3,1,1
1974,1,12,0,NA,10,1,0,NA,1,1,1,1,2,1
1974,1,14,7,1,9,1,6,NA,2,1,1,1,1,2
1974,2,16,1,2,8,1,5,NA,1,1,1,4,2,1
1974,2,10,5,1,5,1,6,NA,2,1,1,1,2,1
1974,1,13,0,7,NA,1,7,NA,1,1,1,1,1,1
1974,1,8,1,1,6,1,5,NA,NA,1,1,1,1,1
1974,2,13,1,1,NA,1,6,NA,1,1,1,3,2,2
1974,2,12,7,4,12,1,5,NA,2,1,1,1,1,1
1974,2,14,0,1,9,1,5,NA,1,1,1,3,2,1
1974,1,12,3,6,7,1,7,NA,1,1,1,4,2,1
1974,1,7,7,2,3,1,5,NA,2,1,1,1,1,2
1974,2,9,7,1,5,1,6,NA,1,1,1,1,2,1
1974,2,11,0,2,9,1,6,NA,2,1,1,1,2,1
1974,2,12,6,1,8,1,0,NA,1,1,1,4,2,1
1974,1,13,0,2,12,1,2,NA,2,2,2,3,2,1
1974,1,12,0,7,9,1,3,NA,1,1,1,NA,1,1
1974,2,12,3,2,NA,1,0,NA,1,1,1,1,2,1
1974,2,11,0,4,2,1,2,NA,1,1,1,1,1,1
1974,2,20,0,7,12,1,1,NA,1,1,1,2,2,1
1974,1,20,0,6,11,1,0,NA,1,1,1,4,2,1
1974,1,16,5,4,11,1,5,NA,1,1,1,1,2,1
1974,2,15,2,7,NA,1,3,NA,1,1,1,5,2,NA
1974,2,13,7,2,11,1,5,NA,1,1,1,1,2,1
1974,2,12,2,2,9,1,5,NA,1,1,1,3,1,2
1974,1,14,3,4,7,1,1,NA,1,1,1,4,2,1
1974,1,14,4,1,12,1,0,NA,1,1,1,1,3,2
1974,2,10,1,6,10,1,5,NA,1,1,1,4,2,2
1974,2,10,2,4,11,1,0,NA,2,1,1,1,2,1
1974,2,12,2,4,10,1,2,NA,1,1,1,NA,2,1
1974,1,12,0,7,10,1,4,NA,NA,1,1,NA,2,2
1974,1,10,5,4,5,1,0,NA,2,2,2,1,2,1
1974,2,12,0,7,9,1,3,NA,2,1,1,5,2,1
1974,2,13,7,1,9,1,2,NA,1,1,1,1,2,1
1974,2,15,7,4,12,1,6,NA,1,1,1,1,1,1
1974,1,11,3,3,7,2,4,NA,1,1,1,NA,2,1
1974,1,8,2,3,10,2,0,NA,2,NA,1,NA,2,2
1974,2,11,5,3,2,2,1,NA,1,1,1,NA,2,1
1974,2,10,6,3,2,2,0,NA,2,2,2,1,2,1
1974,2,15,5,3,2,2,1,NA,1,1,1,NA,2,1
1974,1,9,2,1,2,1,2,NA,1,1,1,1,2,1
1974,1,16,1,6,10,1,3,NA,1,1,1,1,1,2
1974,2,8,1,4,NA,3,1,NA,1,1,1,4,2,1
1974,2,13,6,4,9,1,5,NA,2,1,NA,NA,2,1
1974,2,12,3,2,7,1,1,NA,1,1,1,2,1,1
1974,1,11,4,2,3,1,1,NA,1,1,1,1,1,2
1974,1,12,3,4,11,1,3,NA,2,1,1,1,1,1
1974,2,12,3,4,6,1,0,NA,NA,1,1,1,2,1
1974,2,15,7,4,9,1,0,NA,1,1,1,1,2,1
1974,2,8,8,1,NA,1,6,NA,2,1,1,1,1,NA
1974,1,20,7,2,12,1,2,NA,1,1,1,4,2,1
1974,1,10,8,2,11,1,4,NA,1,1,1,1,2,1
1974,2,12,1,2,12,1,6,NA,1,1,1,1,2,1
1974,2,16,3,2,12,1,4,NA,1,1,1,4,2,1
1974,2,14,5,2,12,1,NA,NA,1,1,1,5,2,1
1974,1,6,0,7,2,1,7,NA,NA,1,1,1,1,2
1974,1,11,1,4,3,1,1,NA,1,1,1,1,1,1
1974,2,16,2,NA,3,1,1,NA,2,2,2,1,2,NA
1974,2,8,8,6,2,1,7,NA,NA,NA,NA,NA,NA,NA
1974,2,12,2,2,NA,1,5,NA,1,1,1,1,2,1
1974,1,12,2,2,9,1,3,NA,2,1,1,3,2,1
1974,1,8,0,1,5,1,1,NA,2,1,1,1,2,1
1974,1,8,0,4,4,1,5,NA,2,1,1,1,1,1
1974,2,10,3,1,9,1,1,NA,1,1,1,1,2,1
1974,2,10,4,4,1,1,0,NA,1,1,1,1,2,2
1974,1,16,1,4,10,1,1,NA,1,1,1,3,2,1
1974,1,18,2,6,9,1,2,NA,1,1,1,2,2,1
1974,1,12,5,2,12,1,6,NA,1,1,1,NA,1,2
1974,2,17,8,NA,7,1,6,NA,2,1,2,1,2,1
1974,2,12,5,4,7,1,1,NA,2,1,1,NA,2,1
1974,1,12,6,1,1,1,5,NA,1,1,1,1,2,1
1974,1,12,0,NA,10,1,4,NA,1,1,1,1,1,1
1974,1,7,0,2,8,1,1,NA,2,1,1,1,1,2
1974,2,13,1,4,11,3,1,NA,1,1,1,1,2,1
1974,2,16,5,2,10,1,6,NA,2,1,1,1,1,1
1974,1,12,8,1,9,1,1,NA,2,2,2,1,1,2
1974,1,4,0,NA,6,1,1,NA,2,1,1,1,1,1
1974,1,8,8,1,3,1,0,NA,1,1,1,1,1,1
1974,2,6,0,1,1,1,1,NA,2,1,1,1,2,2
1974,2,11,2,1,9,1,0,NA,2,1,1,1,2,1
1974,1,12,3,1,4,1,6,NA,2,1,1,1,2,2
1974,1,13,0,2,9,1,5,NA,1,1,1,4,2,1
1974,2,12,7,1,4,1,6,NA,1,1,1,1,2,1
1974,2,10,0,7,2,1,3,NA,1,1,1,4,2,2
1974,2,12,7,1,1,1,5,NA,1,1,1,1,2,2
1974,1,13,0,4,6,1,3,NA,1,1,NA,3,2,1
1974,1,11,2,7,3,1,3,NA,NA,1,1,NA,2,1
1974,1,7,6,6,3,1,7,NA,2,2,1,1,2,2
1974,2,9,5,4,8,1,0,NA,1,1,1,1,2,1
1974,2,16,0,2,1,1,6,NA,1,1,1,1,1,2
1974,1,20,6,2,9,1,5,NA,1,1,1,1,1,1
1974,1,17,7,4,12,1,6,NA,2,1,1,1,1,2
1974,2,12,7,4,NA,1,5,NA,1,1,1,2,2,1
1974,2,16,5,4,9,1,5,NA,1,1,1,4,1,1
1974,2,12,7,2,12,1,5,NA,1,1,1,1,2,1
1974,1,8,1,NA,8,1,0,NA,1,1,1,1,1,2
1974,1,18,0,7,9,1,0,NA,1,1,1,1,2,1
1974,2,13,7,4,9,1,3,NA,2,1,1,5,1,2
1974,2,13,7,4,9,1,0,NA,2,2,1,1,1,1
1974,2,10,2,1,9,1,1,NA,1,1,1,4,1,1
1974,1,11,6,7,8,1,3,NA,1,1,1,1,1,2
1974,1,10,7,4,10,1,1,NA,2,2,2,1,1,2
1974,1,9,0,7,9,1,1,NA,1,1,1,1,1,2
1974,2,11,2,1,3,1,0,NA,1,1,1,1,1,1
1974,2,12,3,6,4,1,1,NA,1,1,1,1,2,1
1974,1,13,4,2,11,1,3,NA,1,1,1,1,1,2
1974,1,8,2,1,6,1,6,NA,1,1,2,1,1,2
1974,2,8,7,6,2,1,7,NA,2,1,1,1,2,2
1974,2,13,3,2,3,1,4,NA,2,1,1,3,2,1
1974,2,12,8,2,4,1,6,NA,2,1,1,1,1,2
1974,1,7,2,4,2,1,0,NA,1,1,1,1,1,2
1974,1,NA,0,4,9,1,0,NA,2,1,1,1,1,1
1974,2,12,7,4,NA,1,0,NA,1,1,1,NA,2,1
1974,2,12,7,4,5,1,NA,NA,2,1,2,1,2,1
1974,2,8,6,4,9,1,0,NA,2,1,1,1,2,1
1974,1,11,1,4,9,1,0,NA,2,1,1,1,1,1
1974,1,18,7,1,12,1,4,NA,1,1,1,4,2,2
1974,2,12,0,2,10,1,0,NA,2,1,1,1,2,1
1974,2,9,7,4,7,1,0,NA,1,1,1,1,2,1
1974,2,12,7,2,12,1,5,NA,1,1,1,3,1,1
1974,1,14,7,4,11,1,2,NA,1,1,1,1,1,1
1974,1,15,0,7,12,1,2,NA,1,1,1,5,2,1
1974,2,12,2,1,NA,1,6,NA,1,1,1,1,2,2
1974,2,12,4,1,4,1,2,NA,2,1,1,3,2,1
1974,2,12,5,2,NA,1,5,NA,1,1,1,5,2,1
1974,1,0,8,1,8,1,1,NA,2,2,2,1,2,1
1974,1,16,7,4,9,1,2,NA,2,1,1,1,2,1
1974,2,9,0,4,5,1,1,NA,2,1,1,1,2,1
1974,2,12,2,4,3,1,5,NA,1,1,1,4,2,1
1974,2,12,2,4,10,1,5,NA,1,1,1,3,2,1
1974,1,14,0,1,7,1,5,NA,1,1,1,2,1,1
1974,1,11,2,4,11,1,2,NA,1,1,1,NA,2,1
1974,1,8,4,2,4,1,5,NA,NA,1,1,1,2,1
1974,2,12,7,3,8,2,1,NA,2,2,1,1,2,1
1974,2,12,4,4,9,1,0,NA,1,1,1,1,2,1
1974,1,13,8,6,9,1,7,NA,2,2,2,1,2,1
1974,1,12,8,4,10,1,2,NA,2,1,1,1,2,1
1974,2,10,8,4,9,1,1,NA,2,2,2,1,2,1
1974,2,12,2,2,9,1,3,NA,1,1,1,NA,2,1
1974,1,14,0,3,9,2,1,NA,1,1,1,4,2,1
1974,1,12,2,3,10,2,0,NA,1,1,1,1,2,1
1974,1,12,7,2,9,1,1,NA,1,1,1,1,2,1
1974,2,12,0,7,4,1,2,NA,1,1,1,3,2,1
1974,2,17,1,5,9,1,7,NA,1,1,1,4,2,1
1974,1,8,7,2,9,1,5,NA,1,1,1,1,2,1
1974,1,19,6,2,12,1,6,NA,1,1,1,5,1,1
1974,2,12,6,4,12,1,1,NA,2,NA,2,1,2,1
1974,2,15,0,7,12,1,2,NA,1,1,1,3,2,1
1974,2,13,4,2,12,1,3,NA,1,1,1,1,1,1
1974,1,12,2,4,9,1,0,NA,1,1,1,3,2,1
1974,1,12,7,3,8,2,1,NA,2,1,1,1,2,1
1974,1,12,2,3,4,2,1,NA,1,1,1,1,3,1
1974,2,12,7,4,7,1,5,NA,2,2,2,1,2,1
1974,2,13,5,3,9,2,1,NA,1,1,1,5,2,1
1974,1,12,7,4,11,1,1,NA,2,1,1,1,1,1
1974,1,12,7,2,9,1,4,NA,2,1,1,1,2,1
1974,1,12,7,4,9,1,1,NA,1,1,1,1,1,1
1974,2,12,2,1,9,1,1,NA,2,1,1,1,1,1
1974,2,12,3,4,11,1,3,NA,1,1,1,1,1,1
1974,1,12,3,1,10,1,7,NA,1,1,1,3,1,2
1974,1,12,1,1,12,1,1,NA,1,1,1,4,2,1
1974,2,9,4,1,1,1,7,NA,2,1,1,1,2,1
1974,2,16,1,2,11,1,0,NA,1,1,1,NA,2,1
1974,2,12,5,2,9,1,1,NA,1,1,1,4,1,2
1974,1,13,0,7,NA,1,3,NA,1,1,1,1,1,1
1974,1,18,7,4,11,1,2,NA,1,1,1,NA,2,1
1974,2,15,1,NA,12,1,4,NA,1,1,1,NA,2,1
1974,2,12,5,1,9,1,1,NA,2,1,1,1,1,1
1974,1,16,2,5,10,1,1,NA,1,1,1,4,1,1
1974,1,18,5,2,10,1,5,NA,1,1,1,4,2,1
1974,2,14,2,2,10,1,5,NA,1,1,1,1,2,1
1974,2,12,4,1,11,1,1,NA,1,1,1,4,1,2
1974,2,13,2,4,7,1,2,NA,1,1,1,4,2,1
1974,1,11,0,5,4,1,0,NA,NA,1,1,NA,2,1
1974,1,8,3,5,11,1,1,NA,1,1,1,NA,2,1
1974,2,6,0,4,NA,1,0,NA,NA,1,1,1,2,1
1974,2,14,3,5,12,1,0,NA,1,1,1,4,2,1
1974,2,15,7,6,3,1,6,NA,1,1,1,1,1,1
1974,1,12,2,3,1,2,2,NA,1,1,1,1,2,1
1974,1,3,7,1,NA,2,5,NA,NA,1,2,1,2,1
1974,2,6,6,3,NA,2,4,NA,2,1,2,1,2,1
1974,2,7,2,1,2,1,5,NA,2,NA,1,1,1,1
1974,2,8,2,4,1,1,5,NA,2,2,1,1,1,1
1974,1,14,1,7,4,1,2,NA,1,1,1,4,1,1
1974,1,13,2,2,10,1,1,NA,1,1,1,4,1,1
1974,2,12,8,4,2,1,0,NA,2,1,1,1,2,1
1974,2,8,7,1,2,3,NA,NA,2,1,1,1,2,1
1974,2,12,1,2,9,1,4,NA,2,1,2,1,1,2
1974,1,12,3,2,11,1,3,NA,1,1,1,1,1,1
1974,1,16,7,4,8,1,3,NA,1,1,1,1,1,1
1974,1,16,8,1,9,1,2,NA,2,1,2,2,2,2
1974,2,14,3,2,12,1,1,NA,1,1,1,2,1,1
1974,2,14,0,2,12,1,6,NA,1,1,1,1,1,2
1974,1,12,6,3,5,2,1,NA,1,1,1,1,2,1
1974,1,12,3,3,5,2,1,NA,2,1,1,1,1,2
1974,2,12,5,3,NA,2,0,NA,1,1,1,1,2,1
1974,2,12,3,3,NA,2,1,NA,2,2,1,1,1,1
1974,2,10,NA,3,NA,2,1,NA,2,2,1,1,2,NA
1974,1,13,1,1,8,1,2,NA,2,1,1,1,1,1
1974,1,7,7,2,2,1,1,NA,1,1,1,1,2,1
1974,1,7,7,4,5,1,2,NA,2,1,1,1,2,1
1974,2,11,4,1,7,1,1,NA,2,1,1,1,2,1
1974,2,12,0,2,8,1,1,NA,1,1,1,1,2,1
1974,1,13,5,2,5,1,1,NA,2,1,2,4,1,2
1974,1,10,7,4,6,1,0,NA,1,1,1,1,1,2
1974,1,17,2,2,11,1,5,NA,1,1,1,1,1,1
1974,2,18,6,2,9,1,0,NA,1,1,1,NA,1,1
1974,2,12,2,2,NA,1,5,NA,2,1,1,1,2,1
1974,1,11,5,1,3,1,1,NA,1,1,1,1,2,1
1974,1,8,6,6,10,1,1,NA,2,1,1,1,1,2
1974,2,5,8,1,2,1,6,NA,2,2,2,1,2,1
1974,2,8,2,1,2,1,0,NA,2,2,1,1,2,1
1974,2,13,2,1,8,1,0,NA,2,2,1,1,1,1
1974,1,12,2,4,7,1,2,NA,1,1,1,4,2,1
1974,1,12,4,4,11,1,3,NA,1,1,1,4,2,1
1974,1,8,0,1,8,1,1,NA,2,1,1,1,1,1
1974,2,12,2,4,10,1,1,NA,2,1,1,1,2,1
1974,2,15,8,1,8,1,6,NA,2,1,1,4,2,1
1974,1,12,2,3,9,2,0,NA,1,1,1,1,1,1
1974,1,4,1,3,8,2,2,NA,1,2,1,1,2,1
1974,2,6,2,7,NA,2,5,NA,2,NA,1,1,2,1
1974,2,12,2,3,9,2,1,NA,1,1,1,1,2,1
1974,2,18,3,3,11,2,0,NA,1,1,1,1,1,2
1974,1,14,1,2,2,1,1,NA,1,1,1,4,2,1
1974,1,10,0,4,3,1,1,NA,1,1,2,1,2,1
1974,2,15,7,4,3,1,5,NA,2,1,2,1,2,1
1974,2,11,2,2,8,1,3,NA,1,1,1,4,1,1
1974,2,15,8,1,3,1,6,NA,2,1,2,3,2,1
1974,1,14,3,1,11,1,2,NA,2,2,1,1,2,2
1974,1,13,7,2,10,1,6,NA,1,1,1,1,1,1
1974,2,12,7,1,NA,1,5,NA,1,1,1,1,2,1
1974,2,13,7,1,11,1,0,NA,1,1,1,1,1,1
1974,2,12,8,1,9,1,5,NA,2,1,1,1,1,1
1974,1,17,7,2,12,1,1,NA,1,1,1,3,2,1
1974,1,18,7,1,11,1,1,NA,1,1,1,1,1,2
1974,1,18,3,5,11,1,4,NA,NA,1,1,5,2,1
1974,2,12,4,5,5,1,7,NA,2,1,1,1,1,1
1974,2,18,5,5,12,1,0,NA,1,1,1,2,2,1
1974,1,10,2,3,8,2,2,NA,2,1,2,4,1,1
1974,1,6,2,3,2,2,1,NA,2,1,2,4,2,2
1974,1,6,3,3,2,2,1,NA,2,1,2,1,1,1
1974,2,7,3,3,3,2,1,NA,2,1,2,1,1,1
1974,2,11,3,3,2,2,0,NA,2,2,1,1,2,2
1974,1,4,2,1,1,1,7,NA,2,NA,NA,1,1,2
1974,1,13,5,2,11,1,1,NA,NA,1,1,5,1,1
1974,2,12,7,1,9,1,3,NA,2,NA,2,1,1,NA
1974,2,10,2,1,9,1,1,NA,1,1,1,4,1,1
1974,2,8,2,1,NA,1,3,NA,2,1,1,1,1,1
1974,1,16,5,1,6,1,6,NA,1,1,1,1,1,2
1974,1,12,3,1,9,1,1,NA,2,1,1,4,1,2
1974,1,19,0,2,7,1,1,NA,2,1,1,1,1,1
1974,2,12,8,1,4,1,1,NA,NA,1,NA,1,1,1
1974,2,17,8,1,10,1,5,NA,2,1,1,1,2,1
1974,1,9,3,3,6,2,1,NA,2,2,1,1,1,1
1974,1,5,1,3,6,2,7,NA,2,2,1,1,2,2
1974,2,8,2,3,NA,2,5,NA,2,2,1,1,2,1
1974,2,6,5,3,2,2,5,NA,2,2,1,1,2,2
1974,2,5,4,3,6,2,6,NA,1,2,1,2,1,2
1974,1,12,7,4,9,1,2,NA,2,1,1,1,1,2
1974,1,8,2,2,10,1,0,NA,2,1,2,1,2,1
1974,1,8,7,1,11,1,5,NA,2,1,2,1,1,1
1974,2,8,7,1,9,1,3,NA,2,1,1,1,1,1
1974,2,12,8,1,9,1,6,NA,2,1,1,1,1,1
1974,1,14,1,2,12,1,4,NA,NA,1,1,3,2,1
1974,1,14,5,4,11,1,3,NA,NA,1,1,NA,2,1
1974,1,5,7,4,7,1,0,NA,1,1,2,1,2,1
1974,2,12,6,4,10,1,1,NA,2,1,1,1,2,1
1974,2,16,3,4,12,1,2,NA,2,1,2,4,2,1
1974,1,18,2,NA,10,1,1,NA,1,1,1,4,2,1
1974,1,16,5,1,9,1,2,NA,1,1,1,1,2,1
1974,2,14,3,2,12,1,5,NA,1,1,1,1,2,1
1974,2,14,7,4,9,1,1,NA,2,1,2,1,2,1
1974,2,17,5,1,10,1,4,NA,1,1,1,3,2,1
1974,1,10,1,2,10,1,5,NA,2,1,1,4,1,1
1974,1,10,7,4,10,1,1,NA,2,2,2,3,1,1
1974,2,12,1,NA,10,1,1,NA,1,1,1,1,2,1
1974,2,12,3,4,10,1,2,NA,1,1,1,4,2,1
1974,2,12,2,2,9,1,0,NA,2,1,1,1,2,1
1974,1,14,3,2,9,1,2,NA,1,1,1,3,2,1
1974,1,16,8,2,10,1,2,NA,1,1,1,4,2,1
1974,1,16,7,2,9,1,6,NA,2,1,1,1,2,1
1974,2,10,7,3,7,2,1,NA,1,1,1,1,2,1
1974,2,10,0,1,11,1,1,NA,1,1,1,1,2,1
1974,1,12,7,4,8,1,4,NA,NA,1,1,NA,2,NA
1974,1,8,7,2,9,1,1,NA,1,1,1,1,2,1
1974,1,12,7,4,NA,1,5,NA,2,2,2,1,1,1
1974,2,12,3,2,7,1,5,NA,1,1,1,1,1,1
1974,2,13,8,4,9,1,3,NA,2,1,1,1,1,1
1974,1,9,1,7,9,1,4,NA,1,1,1,1,2,1
1974,1,12,5,2,9,1,2,NA,1,1,1,1,2,1
1974,2,10,1,2,9,1,3,NA,1,1,1,3,1,1
1974,2,12,0,2,3,1,4,NA,2,1,1,1,2,1
1974,2,11,0,2,NA,1,2,NA,1,1,1,1,2,1
1974,1,16,0,7,9,1,2,NA,1,1,1,3,2,1
1974,1,20,2,5,9,1,0,NA,2,1,1,5,2,1
1974,2,5,2,5,1,1,0,NA,NA,1,1,1,2,1
1974,2,12,2,5,10,1,0,NA,1,1,1,5,2,1
1974,2,14,2,5,8,1,0,NA,1,1,1,1,2,1
1974,1,15,7,3,10,2,1,NA,2,2,1,3,2,1
1974,1,16,3,4,9,1,2,NA,NA,NA,NA,3,2,1
1974,1,10,7,4,6,1,6,NA,2,1,1,1,2,1
1974,2,12,2,4,9,1,3,NA,1,1,1,4,2,1
1974,2,12,7,4,10,1,4,NA,1,1,1,3,1,1
1974,2,9,4,4,NA,1,3,NA,2,NA,2,5,2,1
1974,1,16,0,7,12,1,0,NA,1,1,1,1,2,1
1974,1,16,1,2,12,1,1,NA,1,1,1,3,1,1
1974,2,16,1,2,4,1,2,NA,1,1,1,4,2,1
1974,2,16,0,7,7,1,0,NA,1,1,1,4,1,1
1974,2,16,1,2,11,1,2,NA,1,1,1,3,2,1
1974,1,12,1,7,9,1,3,NA,NA,NA,1,2,2,1
1974,1,12,0,7,9,1,1,NA,1,1,1,NA,2,1
1974,2,12,5,1,10,1,5,NA,1,1,1,1,1,1
1974,2,9,4,2,6,1,6,NA,2,1,2,2,2,1
1974,2,13,4,2,4,1,3,NA,1,1,1,1,2,1
1974,1,16,3,3,9,2,2,NA,2,1,2,1,1,1
1974,1,11,3,3,8,2,0,NA,2,1,2,1,1,1
1974,2,10,3,3,7,2,0,NA,2,1,1,1,2,1
1974,2,11,3,2,8,1,3,NA,2,1,1,1,1,1
1974,2,14,8,1,10,1,2,NA,2,1,1,1,1,1
1974,1,12,7,1,9,1,4,NA,2,2,2,1,2,1
1974,1,12,6,2,11,1,5,NA,2,1,2,1,1,2
1974,2,12,2,2,NA,1,2,NA,2,1,1,1,1,1
1974,2,11,6,2,NA,1,5,NA,2,1,1,1,1,1
1974,2,12,7,2,10,3,1,NA,2,1,1,1,2,1
1974,1,10,3,3,12,2,1,NA,1,1,2,1,2,2
1974,1,10,8,1,11,2,0,NA,2,1,2,1,1,1
1974,2,11,4,1,9,2,1,NA,2,1,1,1,2,1
1974,2,13,5,3,10,2,0,NA,1,1,1,1,1,1
1974,2,13,7,3,9,2,0,NA,2,1,1,1,1,1
1974,1,13,3,1,9,1,1,NA,1,1,1,1,2,1
1974,1,13,5,2,5,1,6,NA,1,1,1,1,2,1
1974,1,12,2,2,10,1,5,NA,2,1,1,1,1,1
1974,2,12,7,2,10,1,6,NA,1,1,1,1,2,1
1974,2,15,4,1,10,1,1,NA,2,1,1,NA,2,1
1974,1,12,8,1,8,1,3,NA,2,1,1,1,1,1
1974,1,15,7,2,9,1,1,NA,2,2,2,1,1,1
1974,2,12,5,1,NA,1,1,NA,NA,NA,NA,1,2,1
1974,2,13,7,3,5,2,1,NA,2,2,2,1,2,1
1974,2,12,7,2,8,1,6,NA,2,2,2,1,1,1
1974,1,11,5,4,10,2,1,NA,1,1,1,1,1,1
1974,1,13,3,3,9,2,1,NA,2,1,1,1,2,1
1974,2,15,3,2,9,2,3,NA,2,2,2,1,2,1
1974,2,10,3,3,9,2,7,NA,2,2,2,3,1,1
1974,2,12,3,6,10,2,3,NA,2,1,2,1,1,1
1974,1,12,2,1,8,1,2,NA,2,1,1,5,1,1
1974,1,9,2,2,9,1,0,NA,1,1,1,1,1,1
1974,2,8,7,1,2,1,5,NA,2,2,2,1,2,1
1974,2,11,8,NA,7,1,4,NA,2,2,2,1,2,1
1974,2,11,2,1,10,1,0,NA,1,1,1,1,1,1
1974,1,12,2,1,10,1,0,NA,2,1,1,1,1,2
1974,1,12,2,2,9,1,5,NA,1,1,1,1,2,2
1974,2,12,7,4,12,1,3,NA,2,1,1,1,1,1
1974,2,10,2,1,12,1,0,NA,2,1,1,1,1,1
1974,2,12,3,2,10,1,2,NA,1,1,1,3,1,1
1974,1,13,2,2,10,1,0,NA,2,1,1,NA,1,1
1974,1,12,2,4,10,1,1,NA,NA,1,1,NA,1,2
1974,1,13,7,4,9,1,2,NA,1,1,1,NA,2,1
1974,2,12,4,2,NA,1,1,NA,1,1,1,NA,2,1
1974,2,12,3,2,11,1,2,NA,1,1,1,1,1,1
1974,1,14,0,7,6,1,4,NA,1,1,1,4,1,1
1974,1,8,3,2,7,1,2,NA,2,1,2,1,1,2
1974,2,8,8,4,4,1,1,NA,2,NA,NA,1,2,1
1974,2,12,6,2,4,1,5,NA,2,1,1,1,2,1
1974,2,16,7,2,4,1,5,NA,2,1,1,NA,2,1
1974,1,20,7,2,10,1,4,NA,1,1,1,1,1,2
1974,1,10,3,2,12,1,5,NA,2,1,1,1,1,1
1974,1,9,3,2,10,1,1,NA,2,1,1,4,1,2
